case,workers,binary,sha256,round,rows,groups,cold_ms,peak_rss_kib,result_sha256,warm_median_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_4_ms,warm_5_ms
few-groups-indexed,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,7,5.98107,89536,8c33a6dcf0d3b3a7fa0707f4c6875198e02283d54ed3cd8b601dabd37c1b6089,4.57103,4.56051,4.56286,4.57103,4.68809,4.61153
extrema-descending,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.13766,348376,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,0.816589,0.876699,0.848771,0.816589,0.777394,0.788987
extrema-descending,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,4.76794,794668,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,6.37629,5.80907,6.37629,4.98151,6.81568,8.122
extrema-descending,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.33349,225112,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,1.19614,1.12551,1.22311,1.22111,1.19614,1.15616
extrema-descending,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.93306,528376,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,4.56768,4.56768,5.33345,4.29052,4.32643,5.60786
extrema-descending,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.27525,143000,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,2.19676,2.13194,2.19676,2.22537,2.14961,2.31506
extrema-descending,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.20526,300680,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,3.13362,3.38777,2.92513,4.04059,3.13362,2.85756
extrema-descending,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.33886,102084,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,1.16895,2.18299,2.11783,1.16175,1.16895,1.15033
extrema-descending,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.51378,169476,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,2.92969,2.53246,3.60994,2.92969,3.03057,2.92097
extrema-descending,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.91099,81796,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,1.72005,1.72899,1.73318,1.72005,1.71537,1.71603
extrema-descending,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.04569,103900,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,2.44734,2.62224,2.39139,2.04737,2.44734,2.50671
extrema-descending,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,3.31361,71296,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,2.64595,3.13381,2.66266,2.64425,2.64595,2.63639
extrema-descending,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.46807,71256,8823eccd39d81882e79aa8268b5693e0450abcc2f497bddd42ab748b6822269f,3.21664,3.16703,3.21405,3.21664,3.29577,3.28579
extrema-ascending,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.13806,347868,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,0.991834,0.977533,0.991834,0.986269,1.04293,0.993183
extrema-ascending,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,4.34774,801064,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,6.30394,5.82879,6.49927,5.70493,6.30394,7.27933
extrema-ascending,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.26869,225320,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,1.12224,1.08836,1.12224,1.11278,1.19573,1.18912
extrema-ascending,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.96972,528156,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,4.50175,4.50175,5.40857,4.12894,3.96625,5.41964
extrema-ascending,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.59597,142724,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,1.47052,1.56037,1.55307,1.43397,1.43584,1.47052
extrema-ascending,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.82407,300580,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,3.21948,3.21948,2.84604,3.94367,3.29391,2.83153
extrema-ascending,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.30307,102168,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,1.18048,1.18048,1.16223,1.43786,1.19018,1.16553
extrema-ascending,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.05204,169720,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,2.89582,2.89582,3.4683,2.78136,3.32961,2.84558
extrema-ascending,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.02395,81536,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,1.72425,1.72295,1.72972,1.72425,1.72246,1.72836
extrema-ascending,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.37752,103788,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,2.43922,2.49866,2.44072,2.1612,2.43922,2.14545
extrema-ascending,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.84876,70768,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,2.6506,2.67357,2.6506,2.62636,2.6327,2.65242
extrema-ascending,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.72952,71028,2dfbe4fb4b5669af75ae073129cf442aa0e870d4d5975f719c17dd7f443af7b2,3.53015,3.41495,3.55336,3.53515,3.42557,3.53015
wide-top-bottom,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,5.73091,516700,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,4.00581,3.99339,3.99914,4.00581,4.88978,4.1478
wide-top-bottom,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,34.3055,462760,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,32.4085,34.8649,32.4085,31.3798,32.8018,32.1995
wide-top-bottom,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,6.8097,420080,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,5.29651,5.02695,5.29651,5.47951,5.08193,5.66828
wide-top-bottom,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,35.1798,339284,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,32.5018,34.2069,32.5018,32.5743,32.1489,32.1403
wide-top-bottom,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,7.61747,341928,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,6.85939,6.87724,6.84064,6.98384,6.85313,6.85939
wide-top-bottom,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,34.3376,258096,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,31.383,33.6975,32.0854,31.0831,31.383,31.2647
wide-top-bottom,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,14.1295,225224,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,12.0473,12.055,12.0473,12.8436,11.8865,11.2803
wide-top-bottom,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,36.95,216460,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,32.4707,35.084,32.8854,32.3999,32.4707,31.6923
wide-top-bottom,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,25.7063,212544,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,21.4238,20.309,21.8223,22.2112,19.818,21.4238
wide-top-bottom,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,34.1592,195976,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,31.5954,33.6461,31.8772,31.4085,31.3677,31.5954
wide-top-bottom,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,34.4335,185960,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,31.1848,33.312,31.3001,31.1111,31.1848,31.0507
wide-top-bottom,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,34.6592,185900,466bba3961b2f9f6a09783b562968e8e65a7414c1bb7fcf054557ef3725e9a3d,31.5003,33.4585,31.9272,31.2772,31.192,31.5003
wide-mode,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,8.24282,397332,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,5.62216,6.11269,5.62216,8.56363,5.47021,4.93423
wide-mode,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,16.9505,395068,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,14.9622,15.0858,15.1169,14.8456,14.6744,14.9622
wide-mode,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,5.42177,274688,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,3.78208,3.75469,3.78208,3.57943,4.00661,3.94034
wide-mode,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,15.2564,272024,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,14.2123,14.0401,14.1877,14.3564,14.2123,14.6024
wide-mode,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,5.74942,192284,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,4.51779,4.51779,4.55669,4.66575,4.30717,4.16922
wide-mode,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,15.4623,190444,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,15.1289,15.6058,15.44,15.1289,14.99,14.5182
wide-mode,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,7.82692,151456,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,7.02921,7.38798,7.35736,7.00798,6.74074,7.02921
wide-mode,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,16.7449,149344,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,14.8806,15.8093,14.8806,14.6538,14.6593,16.1569
wide-mode,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,11.5964,128920,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,12.2629,11.0695,12.2629,12.5821,12.3014,12.0888
wide-mode,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,16.261,128736,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,16.1532,16.0866,16.1532,15.2626,17.0636,16.1789
wide-mode,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,17.0749,118416,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,16.505,16.1791,17.1173,16.0151,16.505,21.0218
wide-mode,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,16.9147,118608,5be0b38a6df4fc7db0b5513daa478fd6c5ceecc77f9753ec0110ee4d866db233,15.4688,16.2231,16.2533,15.4688,15.3261,14.6161
extrema-timestamp,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.64016,406020,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,0.969572,1.14552,0.943047,0.969572,0.946609,0.972825
extrema-timestamp,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,7.64854,831812,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,7.52515,7.52515,7.98263,6.48786,6.55996,9.4945
extrema-timestamp,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.30066,282412,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,1.306,1.33188,1.22981,1.22365,1.306,1.34471
extrema-timestamp,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,7.70814,610856,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,8.13165,8.13165,8.88062,7.82586,8.09387,8.19981
extrema-timestamp,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.99039,200596,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,1.99491,1.99491,1.91265,1.95106,2.06851,2.00351
extrema-timestamp,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.82235,348260,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,4.1629,4.48857,3.64207,4.98965,4.1629,3.15957
extrema-timestamp,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.35415,159060,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,1.34149,1.34149,1.31446,1.73672,1.42961,1.3348
extrema-timestamp,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.57648,217104,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,2.32631,3.35621,3.19222,2.06749,2.32631,2.17042
extrema-timestamp,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.32123,128664,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,1.95401,2.00067,1.95401,1.9569,1.94122,1.94467
extrema-timestamp,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.99709,151452,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,2.85235,3.02598,2.85235,2.52351,2.94161,2.64677
extrema-timestamp,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,3.54841,118380,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,3.22706,3.30265,3.38161,3.22706,3.10823,3.16154
extrema-timestamp,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,4.46084,118656,21b125cdb444576cc6c38fb471f631df4998150b30e1dc016a2b034fd4665bd6,3.82812,4.05508,3.78407,3.82812,3.81277,3.88881
extrema-date,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.41779,381108,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,1.08279,1.13672,1.06005,1.09398,1.08279,1.03402
extrema-date,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,4.53009,821560,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,6.61732,5.39975,6.61732,4.47156,8.28866,7.95528
extrema-date,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.54416,257932,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,1.30598,1.25815,1.2327,1.30598,1.31616,1.32874
extrema-date,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,4.15215,554828,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,5.07625,4.84019,5.11903,5.07625,4.42777,5.34205
extrema-date,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.08133,175916,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,2.04679,2.09458,2.04679,2.10148,1.4522,1.43356
extrema-date,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,3.1173,333464,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,3.26633,3.42377,3.03842,3.69165,3.26633,3.05931
extrema-date,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.44761,134696,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,1.26555,1.35878,1.32086,1.26029,1.24636,1.26555
extrema-date,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.28491,202724,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,2.32814,2.40801,2.6817,1.93417,2.32814,2.03767
extrema-date,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.06032,114316,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,1.83369,1.86057,1.83201,1.83369,1.81411,3.29941
extrema-date,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.95273,136604,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,2.82735,2.82735,2.83599,2.52023,2.90211,2.47315
extrema-date,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,3.05031,104056,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,2.75919,2.75919,2.72437,3.07964,2.815,2.73202
extrema-date,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,4.13681,103636,e8a7e2e5f899bc199263d97c5a3b87323c649f9cc0f41e4a2fe651c770e7ddd6,3.79154,4.13825,3.87141,3.72041,3.69948,3.79154
wide-extrema,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,6.60295,397596,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,4.60456,4.93922,4.60456,4.56534,4.44005,4.8713
wide-extrema,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,26.465,403236,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,25.152,25.5739,25.6244,25.1084,25.0472,25.152
wide-extrema,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,7.01715,274860,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,5.25593,5.60455,5.0526,5.15158,5.25593,5.27667
wide-extrema,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,26.1856,280332,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,25.3439,25.3439,25.8886,25.2157,25.4924,25.1027
wide-extrema,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,9.23312,192632,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,6.49302,7.84356,6.40417,6.76497,6.39534,6.49302
wide-extrema,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,26.4974,198308,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,25.2846,26.0664,25.7158,25.2083,25.2009,25.2846
wide-extrema,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,11.4452,151564,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,9.65175,9.98836,9.74752,9.57449,9.65175,9.61265
wide-extrema,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,26.2311,157168,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,25.5615,25.5615,25.4081,25.355,26.0583,25.5955
wide-extrema,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,16.2268,137092,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,15.481,15.8752,15.1917,15.481,15.1139,15.637
wide-extrema,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,26.1071,136856,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,25.5539,25.158,25.5711,25.5539,25.3769,25.6306
wide-extrema,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,25.1943,126620,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,23.9332,23.9057,23.6616,23.9332,24.2428,24.1563
wide-extrema,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,26.7717,126796,b02ca6967d31a92dee708b618aedbd72ee0bd35f695dd388fa2b1f32316356cc,26.1743,26.4975,26.0652,26.1743,25.2807,28.7196
string-indexed,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,4,6.92726,405756,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,2.93071,2.9425,2.91388,3.0131,2.93071,2.91825
string-indexed,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,4,17.2369,399084,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,15.5833,15.557,18.286,15.9415,15.5351,15.5833
string-indexed,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,4,5.41444,282468,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,3.26589,3.25887,3.26551,3.41359,3.34822,3.26589
string-indexed,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,4,17.4448,276348,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,15.934,15.934,15.993,15.8923,15.9368,15.809
string-indexed,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,4,5.6511,200012,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,4.43644,4.3721,4.51291,4.43644,4.82823,4.30426
string-indexed,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,4,17.2795,194508,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,15.9005,15.7137,15.7601,15.9044,16.1314,15.9005
string-indexed,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,4,7.43158,159988,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,5.64048,5.64048,5.58553,5.57244,5.68151,5.72017
string-indexed,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,4,17.6045,153544,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,16.922,16.5058,17.092,16.8997,16.922,18.3285
string-indexed,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,4,11.2604,139188,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,10.2885,9.71021,10.366,10.3383,9.67559,10.2885
string-indexed,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,4,18.3036,132560,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,15.8557,16.2784,15.7652,15.9921,15.8557,15.7603
string-indexed,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,4,17.8832,122496,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,16.2289,16.2352,16.2447,16.0592,16.2289,16.2034
string-indexed,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,4,17.3024,122500,8f60991140aec2ac36e339f8e555b4179d074f0fe79eed44b7d684500c38245e,16.0069,17.1535,16.0837,16.0069,15.8346,15.93
